Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
09 01 2018 11:40,2.40613102912902,2.9337511062622,0,81.169807434082
09 01 2018 11:50,0,2.83006501197814,0,81.7439727783203
09 01 2018 12:00,0,2.95645403861999,0,75.3017120361328
09 01 2018 12:10,0,3.39078998565673,40.7226245721831,49.3295211791992
09 01 2018 12:20,0,2.1113839149475,0,79.4554595947265
09 01 2018 12:30,12.0914602279663,3.81346201896667,94.9684211110407,83.6885681152343
09 01 2018 12:40,142.937301635742,4.21724414825439,164.427827026334,78.2697982788085
09 01 2018 12:50,176.24169921875,4.46229600906372,214.061401931193,71.7123184204101
09 01 2018 13:00,167.970703125,4.3124680519104,183.325410200624,73.2996673583984
09 01 2018 13:10,175.537399291992,4.47301483154296,216.30959339878,71.3830871582031
09 01 2018 13:20,211.025405883789,4.62202310562133,248.284252694762,66.5690231323242
09 01 2018 13:30,250.318496704101,4.84213018417358,298.142331436068,68.1713790893554
09 01 2018 13:40,261.065887451171,4.85772514343261,301.801248098772,70.5425567626953
09 01 2018 13:50,195.108001708984,4.58581113815307,240.387297185946,75.5808868408203
09 01 2018 14:00,260.996002197265,4.86413383483886,303.309897241478,72.1163864135742
09 01 2018 14:10,262.149810791015,4.99050998687744,333.671636651047,69.025146484375
09 01 2018 14:20,328.789489746093,5.32218503952026,419.27274835195,70.8657608032226
09 01 2018 14:30,268.844207763671,5.1094331741333,363.345770671656,69.2830429077148
09 01 2018 14:40,235.554702758789,4.88810682296752,308.979462525635,67.2590637207031
09 01 2018 14:50,295.7919921875,5.22793006896972,394.031830205049,65.3440780639648
09 01 2018 15:00,362.509094238281,5.36628103256225,431.343042717499,64.3152313232421
09 01 2018 15:10,365.6787109375,5.3377251625061,423.507218198387,65.4069366455078
09 01 2018 15:20,363.042694091796,5.34796714782714,426.309472352281,65.6011505126953
09 01 2018 15:30,288.809112548828,5.03243780136108,344.008657760842,63.2237815856933
09 01 2018 15:40,261.409698486328,4.85418605804443,300.969381799142,65.1626586914062
09 01 2018 15:50,394.836303710937,5.45415496826171,455.907930457975,64.5411071777343
09 01 2018 16:00,553.245483398437,5.96337985992431,612.707462686899,71.78125
09 01 2018 16:10,789.888427734375,6.61380100250244,851.229531100956,71.3173065185546
09 01 2018 16:20,965.089721679687,7.04140186309814,1034.73577050063,68.5670013427734
09 01 2018 16:30,1017.67102050781,7.07678985595703,1050.93460626055,67.9690933227539
09 01 2018 16:40,1345.78698730468,7.72560882568359,1376.99928993974,72.2486724853515
09 01 2018 16:50,1263.74499511718,7.74204015731811,1385.91673612466,74.0514831542968
09 01 2018 17:00,1232.54504394531,7.57158803939819,1295.04490063493,74.0887069702148
09 01 2018 17:10,787.231201171875,6.55968379974365,829.53536057976,74.5639572143554
09 01 2018 17:20,554.740112304687,5.97577810287475,616.853418334416,73.4833068847656
09 01 2018 17:30,626.003784179687,6.00444078445434,625.491913447761,78.2279891967773
09 01 2018 17:40,754.912780761718,6.48162794113159,798.823165400372,74.6503067016601
09 01 2018 17:50,828.148071289062,6.45055389404296,786.784776990998,75.5656661987304
09 01 2018 18:00,1290.38598632812,7.66319704055786,1343.42929624392,74.6165008544921
09 01 2018 18:10,1324.373046875,7.56455278396606,1291.37412122541,67.8723602294921
09 01 2018 18:20,1332.625,7.57597923278808,1297.33938840426,67.0455322265625
09 01 2018 18:30,1098.77294921875,7.06372499465942,1044.93525033704,67.6740036010742
09 01 2018 18:40,1039.67602539062,6.91207218170166,976.893016134826,68.7315063476562
09 01 2018 18:50,804.282287597656,6.4388108253479,782.263099494587,69.3621215820312
09 01 2018 19:00,805.143798828125,6.53022718429565,817.865424039827,70.2608337402343
09 01 2018 19:10,929.292785644531,6.79890394210815,927.974367995831,72.825942993164
09 01 2018 19:20,897.915100097656,6.75390195846557,908.948475273294,71.3196868896484
09 01 2018 19:30,943.267395019531,6.75913286209106,911.147698763018,74.5154495239257
09 01 2018 19:40,625.881469726562,5.62665510177612,506.183259904416,77.5355606079101
09 01 2018 19:50,446.465209960937,4.93617582321166,320.473529275679,82.7184371948242
09 01 2018 20:00,652.52978515625,5.96914482116699,614.63321156537,80.0142211914062
09 01 2018 20:10,700.525329589843,5.82240915298461,566.707097475888,79.3108673095703
09 01 2018 20:20,786.770324707031,5.81797504425048,565.293651189897,80.2027435302734
09 01 2018 20:30,831.666015625,5.73933219909667,540.556129310602,80.9647521972656
09 01 2018 20:40,837.70068359375,5.96300983428955,612.583979285845,82.4811630249023
09 01 2018 20:50,817.464416503906,5.71373796463012,532.639024425868,85.9775314331054
09 01 2018 21:00,879.798889160156,5.8286747932434,568.707805515294,90.0549011230468
09 01 2018 21:10,951.228515625,6.02058982849121,630.958358773139,86.8923187255859
09 01 2018 21:20,843.389221191406,5.56606817245483,488.207919360197,92.9982833862304
09 01 2018 21:30,871.375183105468,5.6023998260498,498.945115464458,89.0612030029296
09 01 2018 21:40,891.11181640625,5.75293111801147,544.789229226385,90.4957733154296
09 01 2018 21:50,883.125122070312,6.25625085830688,713.901858213968,100.887397766113
09 01 2018 22:00,654.259582519531,5.878662109375,584.814262643591,105.665901184082
09 01 2018 22:10,515.044921875,5.31357622146606,416.935943354126,106.158401489257
09 01 2018 22:20,477.846801757812,5.09863376617431,360.605455009176,104.242202758789
09 01 2018 22:30,504.706787109375,5.40299415588378,441.522450969965,106.717300415039
09 01 2018 22:40,348.160003662109,4.64872312545776,254.160469810827,109.960403442382
09 01 2018 22:50,296.013488769531,4.67509508132934,260.00980277216,108.741996765136
09 01 2018 23:00,255.24169921875,4.21350622177124,163.695624241362,108.214500427246
09 01 2018 23:10,258.312194824218,4.41744995117187,204.728082543752,109.295501708984
09 01 2018 23:20,249.219406127929,4.38812208175659,198.686962398731,112.057403564453
09 01 2018 23:30,425.280395507812,5.3011360168457,413.57039374268,118.868797302246
09 01 2018 23:40,566.01123046875,6.0299220085144,634.130012767722,122.581497192382
09 01 2018 23:50,513.168701171875,5.72109222412109,534.907276100028,126.737998962402
10 01 2018 00:00,472.515991210937,5.5936369895935,496.34395894142,131.157897949218
10 01 2018 00:10,492.112487792968,5.95331716537475,609.354586950468,127.265197753906
10 01 2018 00:20,270.477386474609,4.74757289886474,276.3222432159,122.818397521972
10 01 2018 00:30,355.225006103515,5.2554268836975,401.317670594694,122.046897888183
10 01 2018 00:40,288.439788818359,4.87113380432128,304.961100237997,119.643798828125
10 01 2018 00:50,429.36538696289,5.43651390075683,450.92103587711,126.407096862792
10 01 2018 01:00,281.873809814453,4.71498584747314,268.944520164255,137.291305541992
10 01 2018 01:10,260.013397216796,4.94631910324096,322.920665398135,138.555694580078
10 01 2018 01:20,194.195693969726,4.52222108840942,226.718025365732,136.72900390625
10 01 2018 01:30,130.503997802734,4.21323490142822,163.642504392188,140.549896240234
10 01 2018 01:40,8.39417934417724,2.70459794998168,0,149.791793823242
10 01 2018 01:50,0,2.47755002975463,0,195.324401855468
10 01 2018 02:00,0,1.47007000446319,0,145.102996826171
10 01 2018 02:10,0,3.00876808166503,16.286728953768,214.025497436523
10 01 2018 02:20,210.169494628906,4.59951019287109,243.364972311951,158.596099853515
10 01 2018 02:30,10.6398401260375,2.57937407493591,0,109.001197814941
10 01 2018 02:40,0,1.97391104698181,0,113.831398010253
10 01 2018 02:50,0,2.77233004570007,0,139.381896972656
10 01 2018 03:00,0,3.27747297286987,31.0384351856956,135.206497192382
10 01 2018 03:10,0,3.44130396842956,45.7016623938807,146.663497924804
10 01 2018 03:20,0,2.61973595619201,0,121.953697204589
10 01 2018 03:30,0,2.05504989624023,0,137.74560546875
10 01 2018 03:40,0,1.6220599412918,0,106.377502441406
10 01 2018 03:50,0,2.39234900474548,0,128.250305175781
10 01 2018 04:00,0,1.63347601890563,0,115.258903503417
10 01 2018 04:10,0,1.30629003047943,0,125.873001098632
10 01 2018 04:20,0,1.53735494613647,0,110.75170135498
10 01 2018 04:30,0,1.97896301746368,0,122.914802551269
10 01 2018 04:40,0,1.18051397800445,0,121.437202453613
10 01 2018 04:50,0,1.38228297233581,0,104.239402770996
10 01 2018 05:00,0,1.33716905117034,0,34.5308685302734
10 01 2018 05:10,0,1.22581303119659,0,63.2391014099121
10 01 2018 05:20,0,2.81997609138488,0,327.26708984375
10 01 2018 05:30,0,2.52601408958435,0,334.104614257812
10 01 2018 05:40,0,1.76100397109985,0,12.0184898376464
10 01 2018 05:50,0,1.60128605365753,0,48.6721687316894
10 01 2018 06:00,0,1.281996011734,0,155.023300170898
10 01 2018 06:10,0,2.60738396644592,0,161.730804443359
10 01 2018 06:20,0,2.07774806022644,0,139.127700805664
10 01 2018 06:30,0,1.59336805343627,0,126.944198608398
10 01 2018 06:40,0,1.26635205745697,0,153.707595825195
10 01 2018 06:50,0,0.447999805212021,0,11.8933401107788
10 01 2018 07:00,0,0.878756701946258,0,62.7766494750976
10 01 2018 07:10,0,0.477733105421066,0,88.6750869750976
10 01 2018 07:20,0,0.405237913131714,0,335.661712646484
10 01 2018 07:30,0,0.63483989238739,0,147.444198608398
10 01 2018 07:40,0,1.26261603832244,0,187.669601440429
10 01 2018 07:50,0,2.57288193702697,0,178.08999633789
10 01 2018 08:00,0,2.36864805221557,0,226.198699951171
10 01 2018 08:10,0,1.73882603645324,0,172.777603149414
10 01 2018 08:20,0,1.49382400512695,0,195.305297851562
10 01 2018 08:30,0,2.19461607933044,0,196.876098632812
10 01 2018 08:40,0,1.15696096420288,0,151.884796142578
10 01 2018 08:50,0,1.07189500331878,0,166.25340270996
10 01 2018 09:00,0,1.24316394329071,0,145.726196289062
10 01 2018 09:10,0,0.783909499645233,0,145.202804565429
10 01 2018 09:20,0,1.03108894824981,0,98.845588684082
10 01 2018 09:30,0,1.6313259601593,0,153.5498046875
10 01 2018 09:40,0,1.08379805088043,0,190.55369567871
10 01 2018 09:50,0,1.87584805488586,0,117.789497375488
10 01 2018 10:00,0,1.52420997619628,0,114.136901855468
10 01 2018 10:10,0,1.34062194824218,0,126.291603088378
10 01 2018 10:20,0,0.852388978004455,0,147.148193359375
10 01 2018 10:30,0,2.05423688888549,0,165.973007202148
10 01 2018 10:40,0,2.46719503402709,0,178.241302490234
10 01 2018 10:50,0,1.80558204650878,0,160.035095214843
10 01 2018 11:00,0,1.79615902900695,0,139.43699645996
10 01 2018 11:10,0,2.15035700798034,0,115.546997070312
10 01 2018 11:20,0,2.29812288284301,0,92.781150817871
10 01 2018 11:30,0,2.62351202964782,0,59.8647384643554
10 01 2018 11:40,0,1.43571197986602,0,74.2653274536132
10 01 2018 11:50,0,1.02094101905822,0,79.4819869995117
10 01 2018 12:00,0,1.13106596469879,0,74.358543395996
10 01 2018 12:10,0,1.02789294719696,0,144.195098876953
10 01 2018 12:20,0,1.70541894435882,0,204.119003295898
10 01 2018 12:30,0,1.01892101764678,0,127.774299621582
10 01 2018 12:40,0,1.23629105091094,0,91.3072128295898
10 01 2018 12:50,0,1.03647696971893,0,119.39640045166
10 01 2018 13:00,0,1.78085803985595,0,128.096405029296
10 01 2018 13:10,0,2.32819890975952,0,135.901092529296
10 01 2018 13:20,0,1.75656998157501,0,120.267196655273
10 01 2018 13:30,0,1.92516005039215,0,170.578506469726
10 01 2018 13:40,0,3.4390161037445,45.4673264675848,127.085403442382
10 01 2018 13:50,0,3.03359293937683,17.1652529061366,102.467300415039
10 01 2018 14:00,0,3.52895188331604,55.3096678552001,103.270103454589
10 01 2018 14:10,189.759201049804,4.86465692520141,303.433166030141,123.211097717285
10 01 2018 14:20,178.206802368164,4.2824649810791,177.31964813521,137.517501831054
10 01 2018 14:30,31.8864994049072,2.98816990852355,0,151.456298828125
10 01 2018 14:40,0,1.7989330291748,0,172.643005371093
10 01 2018 14:50,0,1.84047496318817,0,228.826705932617
10 01 2018 15:00,0,2.21256589889526,0,251.930603027343
10 01 2018 15:10,0,2.69230389595031,0,284.506408691406
10 01 2018 15:20,22.0021495819091,4.20941305160522,162.894649269986,258.528503417968
10 01 2018 15:30,49.2254104614257,3.05190896987915,17.876650328446,237.579299926757
10 01 2018 15:40,0,0.864522576332092,0,252.899597167968
10 01 2018 15:50,0,0.768605589866638,0,251.854202270507
10 01 2018 16:00,49.847728729248,3.54001688957214,56.6099997481624,208.26170349121
10 01 2018 16:10,569.648681640625,5.67719984054565,521.448692356128,188.36880493164
10 01 2018 16:20,812.088012695312,6.62667798995971,856.440427421602,200.155303955078
10 01 2018 16:30,1248.90197753906,7.88101577758789,1462.61332124049,211.18130493164
10 01 2018 16:40,1001.09197998046,7.37372779846191,1193.51855376693,207.647399902343
10 01 2018 16:50,870.812072753906,6.93855094909667,988.564806647341,214.143295288085
10 01 2018 17:00,1065.64294433593,7.43503808975219,1224.52057885049,210.683502197265
10 01 2018 17:10,999.538208007812,7.34637212753295,1179.86484307901,202.260696411132
10 01 2018 17:20,1090.78295898437,7.32674312591552,1170.13464701474,213.38150024414
10 01 2018 17:30,1114.88305664062,7.56822681427001,1293.29030415031,222.826202392578
10 01 2018 17:40,977.609985351562,7.37574195861816,1194.52818419365,211.496795654296
10 01 2018 17:50,713.2998046875,6.60411310195922,847.321572817572,207.175796508789
10 01 2018 18:00,940.627319335937,7.26985883712768,1142.24847254947,204.49169921875
10 01 2018 18:10,1214.92102050781,7.65375423431396,1338.39242025777,206.018905639648
10 01 2018 18:20,1114.91296386718,7.48739910125732,1251.4452368525,206.094802856445
10 01 2018 18:30,1027.07995605468,7.31290292739868,1163.30735567686,203.954193115234
10 01 2018 18:40,679.607116699218,6.41696310043334,773.890911137573,206.115997314453
10 01 2018 18:50,836.77197265625,6.85627079010009,952.578099243217,217.576202392578
10 01 2018 19:00,893.150024414062,7.13940715789794,1079.99950920743,217.436798095703
10 01 2018 19:10,901.988220214843,7.10580492019653,1064.33809855664,217.245697021484
10 01 2018 19:20,1060.123046875,7.44341993331909,1228.80260471515,224.360198974609
10 01 2018 19:30,779.286071777343,6.69892692565917,886.029177161815,225.135101318359
10 01 2018 19:40,703.469116210937,6.3725209236145,757.02152242427,229.287704467773
10 01 2018 19:50,269.256713867187,4.83871412277221,297.343157174396,237.49070739746
10 01 2018 20:00,25.3152599334716,3.08008289337158,19.0757141727518,244.907394409179
10 01 2018 20:10,137.582000732421,4.34718513488769,190.335505590764,230.287796020507
10 01 2018 20:20,102.877403259277,4.07582521438598,137.206977648916,253.024307250976
10 01 2018 20:30,0,2.50808811187744,0,282.753601074218
10 01 2018 20:40,0,3.58742904663085,62.4035602782387,241.906005859375
10 01 2018 20:50,34.6432914733886,2.94815301895141,0,241.121307373046
10 01 2018 21:00,9.35847759246826,3.33462595939636,35.6659933168385,228.925094604492
10 01 2018 21:10,-0.0380667485296726,3.24869799613952,28.9063913391701,279.040100097656
10 01 2018 21:20,76.4114532470703,4.83735609054565,297.025680536446,226.160095214843
10 01 2018 21:30,165.33689880371,4.40930795669555,203.046035935944,219.623703002929
10 01 2018 21:40,6.219003200531,2.59731698036193,0,233.126495361328
10 01 2018 21:50,0,1.80391597747802,0,234.537200927734
10 01 2018 22:00,0,3.20591402053833,25.9812953655673,236.269302368164
10 01 2018 22:10,178.451507568359,4.49904203414916,221.79695853526,228.739700317382
10 01 2018 22:20,343.13931274414,5.28679418563842,409.706824755917,226.564193725585
10 01 2018 22:30,435.106811523437,5.78493499755859,554.824650857551,223.43179321289
10 01 2018 22:40,406.978485107421,5.55335712432861,484.480801401448,235.359603881835
10 01 2018 22:50,448.704498291015,5.73307991027832,538.61609339901,229.694900512695
10 01 2018 23:00,800.6533203125,6.9452428817749,991.528373896627,222.714096069335
10 01 2018 23:10,655.513488769531,6.20041704177856,693.71319842696,233.005798339843
10 01 2018 23:20,1025.27099609375,7.24781990051269,1131.56729069948,232.764892578125
10 01 2018 23:30,1425.74499511718,7.91792106628417,1483.34958367958,231.453903198242
10 01 2018 23:40,1472.78894042968,8.09868335723876,1587.00488144046,229.961700439453
10 01 2018 23:50,909.208679199218,6.77559518814086,918.089993498713,232.70849609375
11 01 2018 00:00,968.499084472656,6.9711799621582,1003.06764945564,227.347305297851
11 01 2018 00:10,1085.18200683593,7.3430790901184,1178.22857661783,229.771102905273
11 01 2018 00:20,1240.9580078125,7.60901880264282,1314.68394567029,228.605194091796
11 01 2018 00:30,1101.72900390625,7.30173778533935,1157.81964081369,228.873397827148
11 01 2018 00:40,874.722473144531,6.96435213088989,1000.02180814848,229.792098999023
